transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description,hour,day_of_week,month,card_type_enc,location_enc,purchase_category_enc,predicted_is_fraudulent
1469,1065,2087,8158.78,1,Visa,City-50,Online Shopping,68,Purchase at Merchant-2087,0,6,1,3,45,2,1
1470,1035,2069,9992.81,0,American Express,City-26,Gas Station,51,Purchase at Merchant-2069,0,6,1,0,18,0,0
1471,1022,2079,2813.87,1,Visa,City-1,Restaurant,36,Purchase at Merchant-2079,0,6,1,3,0,3,1
1472,1033,2033,8498.87,0,American Express,City-39,Online Shopping,28,Purchase at Merchant-2033,0,6,1,0,32,2,0
1473,1062,2088,9813.29,0,American Express,City-44,Groceries,38,Purchase at Merchant-2088,0,6,1,0,38,1,0
1474,1038,2072,9751.54,0,MasterCard,City-40,Groceries,28,Purchase at Merchant-2072,0,6,1,2,34,1,0
1475,1096,2059,3644.21,1,American Express,City-2,Retail,35,Purchase at Merchant-2059,0,6,1,0,11,4,1
1476,1044,2001,4987.89,0,Discover,City-37,Online Shopping,44,Purchase at Merchant-2001,0,6,1,1,30,2,0
1477,1015,2055,7388.9,0,Visa,City-30,Groceries,47,Purchase at Merchant-2055,0,6,1,3,23,1,0
1478,1060,2083,4074.64,0,Discover,City-23,Restaurant,25,Purchase at Merchant-2083,0,6,1,1,15,3,0
1479,1010,2087,271.22,1,MasterCard,City-32,Online Shopping,56,Purchase at Merchant-2087,0,6,1,2,25,2,1
1480,1019,2084,2858.7,0,Discover,City-46,Restaurant,31,Purchase at Merchant-2084,0,6,1,1,40,3,0
1481,1097,2007,1855.91,0,MasterCard,City-34,Retail,21,Purchase at Merchant-2007,0,6,1,2,27,4,0
1482,1029,2042,939.83,0,MasterCard,City-35,Gas Station,42,Purchase at Merchant-2042,0,6,1,2,28,0,1
1483,1087,2056,1382.87,0,Discover,City-23,Travel,63,Purchase at Merchant-2056,0,6,1,1,15,5,0
1484,1093,2053,5254.29,0,Visa,City-8,Online Shopping,59,Purchase at Merchant-2053,0,6,1,3,48,2,0
1485,1087,2036,5999.46,1,American Express,City-26,Restaurant,69,Purchase at Merchant-2036,0,6,1,0,18,3,0
1486,1051,2016,1010.22,0,American Express,City-26,Retail,36,Purchase at Merchant-2016,0,6,1,0,18,4,1
1487,1072,2088,1142.61,1,MasterCard,City-6,Restaurant,70,Purchase at Merchant-2088,0,6,1,2,46,3,0
1488,1047,2067,9746.64,1,American Express,City-37,Groceries,49,Purchase at Merchant-2067,0,6,1,0,30,1,1
1489,1012,2060,7682.31,0,American Express,City-2,Retail,30,Purchase at Merchant-2060,0,6,1,0,11,4,0
1490,1051,2064,3189.93,1,Discover,City-32,Groceries,62,Purchase at Merchant-2064,0,6,1,1,25,1,0
1491,1002,2047,1246.03,1,American Express,City-26,Retail,55,Purchase at Merchant-2047,0,6,1,0,18,4,1
1492,1034,2067,5768.35,1,Discover,City-17,Restaurant,19,Purchase at Merchant-2067,0,6,1,1,8,3,1
1493,1069,2098,5826.46,0,Discover,City-20,Retail,67,Purchase at Merchant-2098,0,6,1,1,12,4,0
1494,1016,2006,797.6,0,MasterCard,City-18,Travel,51,Purchase at Merchant-2006,0,6,1,2,9,5,0
1495,1059,2093,500.3,1,Discover,City-39,Groceries,48,Purchase at Merchant-2093,0,6,1,1,32,1,1
1496,1048,2029,3121.77,0,MasterCard,City-4,Travel,40,Purchase at Merchant-2029,0,6,1,2,33,5,1
1497,1087,2007,7608.74,1,MasterCard,City-18,Gas Station,30,Purchase at Merchant-2007,0,6,1,2,9,0,1
1498,1096,2036,7550.86,1,Visa,City-15,Groceries,39,Purchase at Merchant-2036,0,6,1,3,6,1,1
1499,1087,2054,9130.6,0,American Express,City-38,Travel,52,Purchase at Merchant-2054,0,6,1,0,31,5,1
1500,1034,2069,805.83,1,American Express,City-19,Gas Station,59,Purchase at Merchant-2069,0,6,1,0,10,0,1
1501,1075,2058,7131.01,1,Discover,City-48,Gas Station,54,Purchase at Merchant-2058,0,6,1,1,42,0,1
1502,1049,2041,9352.74,1,Discover,City-43,Travel,53,Purchase at Merchant-2041,0,6,1,1,37,5,1
1503,1082,2001,8704.3,0,Discover,City-46,Online Shopping,31,Purchase at Merchant-2001,0,6,1,1,40,2,0
1504,1048,2051,5465.19,1,MasterCard,City-26,Gas Station,28,Purchase at Merchant-2051,0,6,1,2,18,0,1
1505,1014,2025,9064.13,0,Discover,City-46,Retail,64,Purchase at Merchant-2025,0,6,1,1,40,4,1
1506,1087,2043,6582.42,0,Discover,City-5,Gas Station,35,Purchase at Merchant-2043,0,6,1,1,44,0,0
1507,1030,2011,1013.35,1,Discover,City-28,Travel,31,Purchase at Merchant-2011,0,6,1,1,20,5,1
1508,1061,2074,4042.46,1,Visa,City-42,Travel,39,Purchase at Merchant-2074,0,6,1,3,36,5,1
1509,1004,2004,9308.57,1,Discover,City-10,Online Shopping,60,Purchase at Merchant-2004,0,6,1,1,1,2,1
1510,1080,2095,3125.8,0,American Express,City-9,Travel,56,Purchase at Merchant-2095,0,6,1,0,49,5,0
1511,1072,2029,8780.86,0,Visa,City-45,Gas Station,64,Purchase at Merchant-2029,0,6,1,3,39,0,0
1512,1042,2089,938.75,0,Visa,City-11,Online Shopping,70,Purchase at Merchant-2089,0,6,1,3,2,2,0
1513,1079,2055,3339.33,0,American Express,City-30,Restaurant,41,Purchase at Merchant-2055,0,6,1,0,23,3,0
1514,1029,2010,7413.53,0,MasterCard,City-45,Retail,25,Purchase at Merchant-2010,0,6,1,2,39,4,0
1515,1083,2032,1377.55,1,American Express,City-29,Travel,33,Purchase at Merchant-2032,0,6,1,0,21,5,1
1516,1009,2026,952.21,0,Visa,City-9,Restaurant,30,Purchase at Merchant-2026,0,6,1,3,49,3,0
1517,1082,2022,9447.51,1,American Express,City-28,Online Shopping,32,Purchase at Merchant-2022,0,6,1,0,20,2,1
1518,1060,2043,50.05,0,Visa,City-7,Online Shopping,22,Purchase at Merchant-2043,0,6,1,3,47,2,1
1519,1090,2040,8915.11,0,American Express,City-2,Retail,63,Purchase at Merchant-2040,0,6,1,0,11,4,0
1520,1039,2009,434.82,1,MasterCard,City-22,Retail,44,Purchase at Merchant-2009,0,6,1,2,14,4,1
1521,1084,2081,8096.91,1,Visa,City-18,Online Shopping,65,Purchase at Merchant-2081,0,6,1,3,9,2,1
1522,1053,2081,4065.83,0,MasterCard,City-50,Retail,56,Purchase at Merchant-2081,0,6,1,2,45,4,1
1523,1015,2013,1077.84,0,American Express,City-42,Travel,41,Purchase at Merchant-2013,0,6,1,0,36,5,0
1524,1018,2004,1596.48,1,Discover,City-3,Restaurant,35,Purchase at Merchant-2004,0,6,1,1,22,3,1
1525,1006,2062,9397.18,1,Visa,City-11,Gas Station,30,Purchase at Merchant-2062,0,6,1,3,2,0,0
1526,1005,2056,8951.29,1,MasterCard,City-47,Groceries,26,Purchase at Merchant-2056,0,6,1,2,41,1,1
1527,1039,2004,2483.28,1,American Express,City-25,Gas Station,33,Purchase at Merchant-2004,0,6,1,0,17,0,1
1528,1064,2076,3347.29,0,Discover,City-2,Online Shopping,29,Purchase at Merchant-2076,0,6,1,1,11,2,0
1529,1015,2081,1859.44,0,Discover,City-48,Online Shopping,35,Purchase at Merchant-2081,0,6,1,1,42,2,0
1530,1013,2043,9182.45,0,Discover,City-12,Retail,44,Purchase at Merchant-2043,0,6,1,1,3,4,0
1531,1031,2033,7009.97,1,Visa,City-34,Retail,54,Purchase at Merchant-2033,0,6,1,3,27,4,0
1532,1069,2032,1047.7,0,Discover,City-42,Travel,32,Purchase at Merchant-2032,0,6,1,1,36,5,1
1533,1018,2014,8124.36,0,MasterCard,City-20,Restaurant,40,Purchase at Merchant-2014,0,6,1,2,12,3,0
1534,1050,2061,4708.45,1,American Express,City-27,Restaurant,40,Purchase at Merchant-2061,0,6,1,0,19,3,0
1535,1059,2031,7290.2,1,American Express,City-23,Travel,25,Purchase at Merchant-2031,0,6,1,0,15,5,0
1536,1048,2044,1275.35,1,Discover,City-47,Groceries,44,Purchase at Merchant-2044,0,6,1,1,41,1,1
1537,1086,2007,7381.24,1,Discover,City-22,Groceries,57,Purchase at Merchant-2007,0,6,1,1,14,1,1
1538,1096,2043,8223.53,1,Visa,City-38,Online Shopping,49,Purchase at Merchant-2043,0,6,1,3,31,2,1
1539,1090,2067,6827.66,0,Discover,City-10,Restaurant,53,Purchase at Merchant-2067,0,6,1,1,1,3,1
1540,1070,2031,2393.48,0,American Express,City-6,Retail,51,Purchase at Merchant-2031,0,6,1,0,46,4,0
1541,1054,2010,4085.03,0,Visa,City-46,Travel,68,Purchase at Merchant-2010,0,6,1,3,40,5,0
1542,1076,2100,6817.3,1,MasterCard,City-34,Groceries,30,Purchase at Merchant-2100,0,6,1,2,27,1,1
1543,1096,2077,8751.98,0,Visa,City-38,Restaurant,60,Purchase at Merchant-2077,0,6,1,3,31,3,0
1544,1094,2080,5771.14,0,Visa,City-21,Online Shopping,49,Purchase at Merchant-2080,0,6,1,3,13,2,0
1545,1020,2057,7301.21,0,Visa,City-25,Restaurant,69,Purchase at Merchant-2057,0,6,1,3,17,3,0
1546,1054,2098,8419.98,0,American Express,City-35,Restaurant,70,Purchase at Merchant-2098,0,6,1,0,28,3,0
1547,1084,2013,4931.6,0,MasterCard,City-33,Groceries,48,Purchase at Merchant-2013,0,6,1,2,26,1,1
1548,1013,2081,2386.74,1,Discover,City-26,Travel,48,Purchase at Merchant-2081,0,6,1,1,18,5,1
1549,1063,2058,4302.93,0,MasterCard,City-17,Travel,68,Purchase at Merchant-2058,0,6,1,2,8,5,0
1550,1079,2075,6136.45,0,MasterCard,City-40,Travel,28,Purchase at Merchant-2075,0,6,1,2,34,5,0
1551,1053,2016,3890.53,0,Discover,City-37,Gas Station,66,Purchase at Merchant-2016,0,6,1,1,30,0,0
1552,1036,2011,8252.0,1,American Express,City-14,Restaurant,21,Purchase at Merchant-2011,0,6,1,0,5,3,1
1553,1005,2008,2934.14,0,American Express,City-13,Travel,37,Purchase at Merchant-2008,0,6,1,0,4,5,0
1554,1089,2005,1370.74,0,Visa,City-43,Online Shopping,32,Purchase at Merchant-2005,0,6,1,3,37,2,0
1555,1048,2049,9737.48,0,Visa,City-38,Gas Station,54,Purchase at Merchant-2049,0,6,1,3,31,0,0
1556,1028,2041,4121.31,1,MasterCard,City-29,Online Shopping,49,Purchase at Merchant-2041,0,6,1,2,21,2,1
1557,1057,2089,5787.53,1,American Express,City-18,Groceries,25,Purchase at Merchant-2089,0,6,1,0,9,1,1
1558,1057,2009,2700.91,0,American Express,City-23,Restaurant,50,Purchase at Merchant-2009,0,6,1,0,15,3,0
1559,1031,2017,6167.68,0,American Express,City-13,Retail,50,Purchase at Merchant-2017,0,6,1,0,4,4,0
1560,1047,2008,8896.78,1,Visa,City-39,Online Shopping,53,Purchase at Merchant-2008,0,6,1,3,32,2,1
1561,1013,2057,7071.97,0,American Express,City-5,Gas Station,61,Purchase at Merchant-2057,0,6,1,0,44,0,1
1562,1088,2008,2557.44,0,MasterCard,City-35,Groceries,35,Purchase at Merchant-2008,0,6,1,2,28,1,0
1563,1048,2039,6056.51,0,American Express,City-3,Groceries,27,Purchase at Merchant-2039,0,6,1,0,22,1,0
1564,1070,2079,24.51,0,Discover,City-12,Retail,47,Purchase at Merchant-2079,0,6,1,1,3,4,0
1565,1083,2081,1154.96,0,American Express,City-15,Groceries,25,Purchase at Merchant-2081,0,6,1,0,6,1,1
1566,1046,2056,5911.47,0,MasterCard,City-35,Groceries,65,Purchase at Merchant-2056,0,6,1,2,28,1,0
1567,1008,2009,7470.39,1,American Express,City-19,Online Shopping,42,Purchase at Merchant-2009,0,6,1,0,10,2,1
1568,1051,2014,6916.09,0,MasterCard,City-36,Travel,64,Purchase at Merchant-2014,0,6,1,2,29,5,0
1569,1036,2087,5770.39,0,American Express,City-29,Retail,57,Purchase at Merchant-2087,0,6,1,0,21,4,0
1570,1025,2008,8146.32,0,MasterCard,City-27,Retail,45,Purchase at Merchant-2008,0,6,1,2,19,4,0
1571,1016,2072,5806.24,0,Discover,City-6,Groceries,38,Purchase at Merchant-2072,0,6,1,1,46,1,0
1572,1059,2007,9672.07,0,Discover,City-41,Travel,44,Purchase at Merchant-2007,0,6,1,1,35,5,0
1573,1012,2038,2495.31,1,American Express,City-20,Retail,36,Purchase at Merchant-2038,0,6,1,0,12,4,1
1574,1085,2049,7113.57,0,Visa,City-20,Gas Station,40,Purchase at Merchant-2049,0,6,1,3,12,0,0
1575,1028,2052,2316.25,1,Discover,City-17,Retail,41,Purchase at Merchant-2052,0,6,1,1,8,4,1
1576,1083,2013,2507.46,0,Discover,City-15,Retail,64,Purchase at Merchant-2013,0,6,1,1,6,4,0
1577,1082,2080,475.18,1,American Express,City-47,Groceries,31,Purchase at Merchant-2080,0,6,1,0,41,1,0
1578,1077,2097,731.27,0,American Express,City-46,Retail,68,Purchase at Merchant-2097,0,6,1,0,40,4,0
1579,1003,2053,3953.24,0,Discover,City-15,Travel,56,Purchase at Merchant-2053,0,6,1,1,6,5,0
1580,1007,2030,9652.55,0,MasterCard,City-43,Restaurant,28,Purchase at Merchant-2030,0,6,1,2,37,3,0
1581,1043,2077,2772.73,1,Discover,City-44,Gas Station,51,Purchase at Merchant-2077,0,6,1,1,38,0,1
1582,1032,2085,1135.01,0,American Express,City-50,Gas Station,34,Purchase at Merchant-2085,0,6,1,0,45,0,0
1583,1017,2080,38.15,1,American Express,City-29,Retail,19,Purchase at Merchant-2080,0,6,1,0,21,4,1
1584,1073,2002,2109.95,0,MasterCard,City-15,Retail,31,Purchase at Merchant-2002,0,6,1,2,6,4,0
1585,1027,2059,1116.64,1,American Express,City-25,Travel,35,Purchase at Merchant-2059,0,6,1,0,17,5,1
1586,1009,2050,6965.28,1,Visa,City-50,Gas Station,49,Purchase at Merchant-2050,0,6,1,3,45,0,1
1587,1098,2060,4139.42,1,MasterCard,City-42,Restaurant,45,Purchase at Merchant-2060,0,6,1,2,36,3,1
1588,1071,2055,3420.16,1,MasterCard,City-42,Online Shopping,56,Purchase at Merchant-2055,0,6,1,2,36,2,1
1589,1027,2080,4476.27,1,American Express,City-3,Travel,43,Purchase at Merchant-2080,0,6,1,0,22,5,1
1590,1076,2080,1478.41,0,American Express,City-40,Restaurant,37,Purchase at Merchant-2080,0,6,1,0,34,3,0
1591,1028,2013,6483.15,0,Discover,City-4,Restaurant,65,Purchase at Merchant-2013,0,6,1,1,33,3,0
1592,1030,2044,1241.21,0,Discover,City-33,Restaurant,41,Purchase at Merchant-2044,0,6,1,1,26,3,1
1593,1043,2084,3693.88,0,Visa,City-22,Online Shopping,62,Purchase at Merchant-2084,0,6,1,3,14,2,0
1594,1100,2087,9772.73,1,Visa,City-29,Travel,35,Purchase at Merchant-2087,0,6,1,3,21,5,1
1595,1019,2004,3793.46,0,Discover,City-22,Online Shopping,37,Purchase at Merchant-2004,0,6,1,1,14,2,1
1596,1077,2059,5193.47,0,American Express,City-15,Groceries,18,Purchase at Merchant-2059,0,6,1,0,6,1,0
1597,1001,2067,2757.9,1,MasterCard,City-50,Restaurant,44,Purchase at Merchant-2067,0,6,1,2,45,3,1
1598,1036,2043,6634.57,0,MasterCard,City-48,Travel,43,Purchase at Merchant-2043,0,6,1,2,42,5,0
1599,1019,2076,8578.98,0,Discover,City-30,Travel,51,Purchase at Merchant-2076,0,6,1,1,23,5,0
1600,1017,2025,1467.7,1,MasterCard,City-39,Groceries,56,Purchase at Merchant-2025,0,6,1,2,32,1,1
1601,1070,2014,3898.22,0,American Express,City-20,Groceries,55,Purchase at Merchant-2014,0,6,1,0,12,1,0
1602,1033,2014,1888.13,1,Discover,City-29,Gas Station,64,Purchase at Merchant-2014,0,6,1,1,21,0,1
1603,1023,2002,6661.91,0,American Express,City-26,Groceries,37,Purchase at Merchant-2002,0,6,1,0,18,1,0
1604,1015,2077,9468.18,1,MasterCard,City-49,Groceries,27,Purchase at Merchant-2077,0,6,1,2,43,1,1
1605,1085,2092,2435.26,0,MasterCard,City-14,Gas Station,39,Purchase at Merchant-2092,0,6,1,2,5,0,0
1606,1004,2009,4894.25,1,Discover,City-7,Retail,31,Purchase at Merchant-2009,0,6,1,1,47,4,0
1607,1017,2076,2746.24,1,Discover,City-34,Groceries,28,Purchase at Merchant-2076,0,6,1,1,27,1,0
1608,1002,2025,498.84,0,American Express,City-46,Groceries,50,Purchase at Merchant-2025,0,6,1,0,40,1,1
1609,1046,2074,40.54,1,Visa,City-14,Travel,30,Purchase at Merchant-2074,0,6,1,3,5,5,1
1610,1031,2017,4641.19,0,MasterCard,City-42,Travel,43,Purchase at Merchant-2017,0,6,1,2,36,5,1
1611,1076,2082,623.43,0,Visa,City-17,Retail,55,Purchase at Merchant-2082,0,6,1,3,8,4,0
1612,1042,2066,8890.48,0,MasterCard,City-12,Gas Station,32,Purchase at Merchant-2066,0,6,1,2,3,0,1
1613,1003,2033,605.33,1,American Express,City-46,Travel,18,Purchase at Merchant-2033,0,6,1,0,40,5,1
1614,1023,2046,4592.89,0,American Express,City-37,Groceries,58,Purchase at Merchant-2046,0,6,1,0,30,1,1
1615,1034,2054,2897.84,1,Visa,City-2,Online Shopping,53,Purchase at Merchant-2054,0,6,1,3,11,2,0
1616,1007,2062,4139.91,0,Discover,City-1,Online Shopping,19,Purchase at Merchant-2062,0,6,1,1,0,2,1
1617,1017,2093,8814.25,0,Visa,City-11,Gas Station,22,Purchase at Merchant-2093,0,6,1,3,2,0,0
1618,1095,2080,1415.57,0,Visa,City-19,Travel,24,Purchase at Merchant-2080,0,6,1,3,10,5,0
1619,1054,2057,2800.49,1,American Express,City-38,Restaurant,59,Purchase at Merchant-2057,0,6,1,0,31,3,1
1620,1068,2024,4267.26,1,Visa,City-11,Gas Station,60,Purchase at Merchant-2024,0,6,1,3,2,0,1
1621,1015,2032,147.54,1,American Express,City-42,Gas Station,52,Purchase at Merchant-2032,0,6,1,0,36,0,1
1622,1096,2018,7859.1,1,Visa,City-32,Groceries,49,Purchase at Merchant-2018,0,6,1,3,25,1,1
1623,1009,2006,5300.63,1,MasterCard,City-35,Restaurant,29,Purchase at Merchant-2006,0,6,1,2,28,3,1
1624,1061,2008,5868.98,1,American Express,City-22,Gas Station,25,Purchase at Merchant-2008,0,6,1,0,14,0,1
1625,1058,2017,3484.95,1,MasterCard,City-11,Gas Station,59,Purchase at Merchant-2017,0,6,1,2,2,0,1
1626,1100,2040,6446.06,0,Discover,City-13,Travel,30,Purchase at Merchant-2040,0,6,1,1,4,5,1
1627,1047,2075,4498.94,1,American Express,City-19,Retail,54,Purchase at Merchant-2075,0,6,1,0,10,4,1
1628,1066,2056,6887.42,1,Discover,City-26,Gas Station,52,Purchase at Merchant-2056,0,6,1,1,18,0,1
1629,1076,2066,2763.4,1,American Express,City-47,Restaurant,64,Purchase at Merchant-2066,0,6,1,0,41,3,0
1630,1014,2084,4773.58,1,MasterCard,City-43,Online Shopping,30,Purchase at Merchant-2084,0,6,1,2,37,2,1
1631,1058,2097,3912.04,0,American Express,City-6,Gas Station,64,Purchase at Merchant-2097,0,6,1,0,46,0,0
1632,1065,2046,1612.98,0,Visa,City-21,Gas Station,19,Purchase at Merchant-2046,0,6,1,3,13,0,1
1633,1029,2040,2213.45,1,MasterCard,City-5,Online Shopping,28,Purchase at Merchant-2040,0,6,1,2,44,2,1
1634,1079,2075,9049.02,1,Discover,City-11,Groceries,20,Purchase at Merchant-2075,0,6,1,1,2,1,1
1635,1006,2070,181.29,1,Discover,City-8,Groceries,62,Purchase at Merchant-2070,0,6,1,1,48,1,1
1636,1094,2100,2351.87,0,MasterCard,City-49,Gas Station,19,Purchase at Merchant-2100,0,6,1,2,43,0,0
1637,1085,2019,4864.17,0,American Express,City-28,Online Shopping,69,Purchase at Merchant-2019,0,6,1,0,20,2,0
1638,1067,2019,2196.54,1,MasterCard,City-32,Restaurant,40,Purchase at Merchant-2019,0,6,1,2,25,3,1
1639,1039,2061,9485.67,1,American Express,City-26,Gas Station,45,Purchase at Merchant-2061,0,6,1,0,18,0,1
1640,1059,2040,5101.88,0,Discover,City-48,Restaurant,58,Purchase at Merchant-2040,0,6,1,1,42,3,0
1641,1083,2078,9340.42,1,Visa,City-1,Restaurant,59,Purchase at Merchant-2078,0,6,1,3,0,3,1
1642,1004,2044,1107.15,0,American Express,City-34,Online Shopping,39,Purchase at Merchant-2044,0,6,1,0,27,2,0
1643,1008,2038,7215.21,1,MasterCard,City-39,Groceries,46,Purchase at Merchant-2038,0,6,1,2,32,1,1
1644,1062,2048,5225.06,0,Discover,City-27,Online Shopping,70,Purchase at Merchant-2048,0,6,1,1,19,2,0
1645,1052,2002,6902.18,1,MasterCard,City-3,Retail,28,Purchase at Merchant-2002,0,6,1,2,22,4,1
1646,1055,2067,2725.4,1,Visa,City-6,Travel,60,Purchase at Merchant-2067,0,6,1,3,46,5,0
1647,1088,2076,6586.36,0,American Express,City-2,Groceries,30,Purchase at Merchant-2076,0,6,1,0,11,1,0
1648,1014,2085,7996.62,0,Visa,City-25,Online Shopping,52,Purchase at Merchant-2085,0,6,1,3,17,2,0
1649,1063,2087,7466.57,1,American Express,City-28,Retail,45,Purchase at Merchant-2087,0,6,1,0,20,4,1
1650,1092,2019,212.79,1,MasterCard,City-21,Travel,60,Purchase at Merchant-2019,0,6,1,2,13,5,1
1651,1057,2008,5675.89,1,Visa,City-33,Groceries,25,Purchase at Merchant-2008,0,6,1,3,26,1,1
1652,1010,2031,8849.24,0,Discover,City-40,Restaurant,44,Purchase at Merchant-2031,0,6,1,1,34,3,0
1653,1011,2065,2419.85,0,MasterCard,City-29,Restaurant,64,Purchase at Merchant-2065,0,6,1,2,21,3,0
1654,1042,2072,2835.31,1,MasterCard,City-33,Online Shopping,21,Purchase at Merchant-2072,0,6,1,2,26,2,1
1655,1078,2007,8099.0,1,American Express,City-44,Gas Station,22,Purchase at Merchant-2007,0,6,1,0,38,0,1
1656,1019,2055,7579.79,1,Discover,City-11,Gas Station,52,Purchase at Merchant-2055,0,6,1,1,2,0,1
1657,1009,2045,6687.78,0,Visa,City-46,Restaurant,70,Purchase at Merchant-2045,0,6,1,3,40,3,0
1658,1017,2026,5564.02,1,Visa,City-20,Restaurant,45,Purchase at Merchant-2026,0,6,1,3,12,3,1
1659,1036,2026,6139.81,0,Discover,City-9,Gas Station,22,Purchase at Merchant-2026,0,6,1,1,49,0,0
1660,1080,2082,7991.96,0,Discover,City-48,Gas Station,55,Purchase at Merchant-2082,0,6,1,1,42,0,0
1661,1082,2026,5303.89,1,MasterCard,City-24,Gas Station,24,Purchase at Merchant-2026,0,6,1,2,16,0,1
1662,1075,2009,1837.64,1,Discover,City-27,Travel,33,Purchase at Merchant-2009,0,6,1,1,19,5,1
1663,1071,2044,4975.4,0,MasterCard,City-24,Retail,70,Purchase at Merchant-2044,0,6,1,2,16,4,0
1664,1092,2025,5287.99,0,MasterCard,City-36,Gas Station,67,Purchase at Merchant-2025,0,6,1,2,29,0,1
1665,1042,2086,1499.47,0,Discover,City-9,Retail,64,Purchase at Merchant-2086,0,6,1,1,49,4,0
1666,1049,2061,205.5,0,American Express,City-49,Online Shopping,66,Purchase at Merchant-2061,0,6,1,0,43,2,0
1667,1077,2089,7687.25,1,MasterCard,City-37,Online Shopping,45,Purchase at Merchant-2089,0,6,1,2,30,2,1
1668,1068,2089,7699.17,1,MasterCard,City-14,Retail,61,Purchase at Merchant-2089,0,6,1,2,5,4,1
1669,1038,2060,4203.06,0,Visa,City-36,Gas Station,35,Purchase at Merchant-2060,0,6,1,3,29,0,0
1670,1059,2077,3419.55,1,American Express,City-22,Restaurant,21,Purchase at Merchant-2077,0,6,1,0,14,3,1
1671,1065,2089,4815.38,1,Visa,City-17,Online Shopping,62,Purchase at Merchant-2089,0,6,1,3,8,2,1
1672,1078,2043,1881.84,1,Visa,City-45,Gas Station,44,Purchase at Merchant-2043,0,6,1,3,39,0,1
1673,1056,2075,7328.86,1,Discover,City-41,Groceries,55,Purchase at Merchant-2075,0,6,1,1,35,1,1
1674,1013,2073,7211.6,0,Visa,City-3,Retail,39,Purchase at Merchant-2073,0,6,1,3,22,4,0
1675,1090,2043,4254.24,1,Discover,City-41,Online Shopping,52,Purchase at Merchant-2043,0,6,1,1,35,2,1
1676,1015,2079,6963.31,1,Visa,City-43,Groceries,20,Purchase at Merchant-2079,0,6,1,3,37,1,1
1677,1084,2039,2726.7,0,MasterCard,City-20,Online Shopping,68,Purchase at Merchant-2039,0,6,1,2,12,2,1
1678,1084,2054,2002.67,0,MasterCard,City-47,Restaurant,41,Purchase at Merchant-2054,0,6,1,2,41,3,0
1679,1099,2043,4025.52,0,MasterCard,City-19,Online Shopping,65,Purchase at Merchant-2043,0,6,1,2,10,2,1
1680,1071,2021,8420.68,1,Visa,City-41,Travel,22,Purchase at Merchant-2021,0,6,1,3,35,5,1
1681,1093,2014,6019.71,0,American Express,City-22,Restaurant,50,Purchase at Merchant-2014,0,6,1,0,14,3,0
1682,1028,2059,5644.58,0,American Express,City-2,Gas Station,70,Purchase at Merchant-2059,0,6,1,0,11,0,0
1683,1056,2006,969.94,1,American Express,City-45,Gas Station,37,Purchase at Merchant-2006,0,6,1,0,39,0,0
1684,1058,2064,4723.83,1,Visa,City-15,Gas Station,20,Purchase at Merchant-2064,0,6,1,3,6,0,1
1685,1030,2029,1970.72,0,American Express,City-37,Gas Station,36,Purchase at Merchant-2029,0,6,1,0,30,0,0
1686,1053,2001,2456.39,1,MasterCard,City-36,Gas Station,59,Purchase at Merchant-2001,0,6,1,2,29,0,1
1687,1044,2082,467.58,0,Discover,City-26,Online Shopping,49,Purchase at Merchant-2082,0,6,1,1,18,2,0
1688,1059,2029,3368.12,0,Discover,City-13,Groceries,49,Purchase at Merchant-2029,0,6,1,1,4,1,0
1689,1052,2089,4719.12,1,Visa,City-34,Restaurant,33,Purchase at Merchant-2089,0,6,1,3,27,3,0
1690,1054,2030,2419.26,0,MasterCard,City-13,Restaurant,40,Purchase at Merchant-2030,0,6,1,2,4,3,0
1691,1094,2060,3340.96,1,Visa,City-48,Restaurant,20,Purchase at Merchant-2060,0,6,1,3,42,3,1
